id,source,source_object_id,name,display_name,enabled,account_type,last_seen,raw_json,updated_at
7989,ENTRA,f0de11d2-0806-41a0-b216-be3c7020301a,Customer Service Copilot Bot (Power Virtual Agents),Customer Service Copilot Bot (Power Virtual Agents),1,Application,,"{""id"": ""f0de11d2-0806-41a0-b216-be3c7020301a"", ""appId"": ""80c96940-8b62-4196-a9f4-1016ee5d02a2"", ""displayName"": ""Customer Service Copilot Bot (Power Virtual Agents)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticApp"", ""power-virtual-agents-44756b8e-de00-4250-be0b-1c6ef1d9a801""]}",2026-06-11 19:29:40
7990,ENTRA,f0e02efd-6b8f-4455-a9a9-65867a22944f,Azure Deployments,Azure Deployments,1,Application,,"{""id"": ""f0e02efd-6b8f-4455-a9a9-65867a22944f"", ""appId"": ""3b990c8b-9607-4c2a-8b04-1d41985facca"", ""displayName"": ""Azure Deployments"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7991,ENTRA,f0e11247-cafe-4b7a-a6b8-c750a8ca933d,Alteryx2,Alteryx2,1,Application,,"{""id"": ""f0e11247-cafe-4b7a-a6b8-c750a8ca933d"", ""appId"": ""a2d1f9e4-a4fa-4538-aa64-bcc627772d0c"", ""displayName"": ""Alteryx2"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7992,ENTRA,f0e126d2-f72c-49a4-ac6e-0c4b6fc9514d,APTIV Trace,APTIV Trace,1,Application,,"{""id"": ""f0e126d2-f72c-49a4-ac6e-0c4b6fc9514d"", ""appId"": ""575e0186-466e-4db3-8bf7-1ee41aac6041"", ""displayName"": ""APTIV Trace"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryOnPremApp"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7993,ENTRA,f0e3d5d2-ff64-4013-a6ea-bdeaab462e73,Ariba Production,Ariba Production,1,Application,,"{""id"": ""f0e3d5d2-ff64-4013-a6ea-bdeaab462e73"", ""appId"": ""ea30e1a4-2665-47a1-a54d-eaefc372ca51"", ""displayName"": ""Ariba Production"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""c34d828a-c675-4e94-86d8-dfd4ff9e250a"", ""WindowsAzureActiveDirectoryGalleryApplicationNonPrimaryV1"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7994,ENTRA,f0e4f8c5-f9d3-40ad-a744-86c1e6c05453,AZEUWP-PRLA01,AZEUWP-PRLA01,1,ManagedIdentity,,"{""id"": ""f0e4f8c5-f9d3-40ad-a744-86c1e6c05453"", ""appId"": ""77a44317-8b9e-4c5d-a175-7dce73b9763f"", ""displayName"": ""AZEUWP-PRLA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7995,ENTRA,f0eba9d1-b627-46bd-8fa8-126ff0f9dd67,AVECTO-TEST,AVECTO-TEST,1,ManagedIdentity,,"{""id"": ""f0eba9d1-b627-46bd-8fa8-126ff0f9dd67"", ""appId"": ""8ad87f4f-27da-4a76-85ec-e67c0aec74d1"", ""displayName"": ""AVECTO-TEST"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7996,ENTRA,f0f40455-a19a-4ac5-a9bf-a88fd41fb0fc,INHARMAN-AP02,INHARMAN-AP02,1,ManagedIdentity,,"{""id"": ""f0f40455-a19a-4ac5-a9bf-a88fd41fb0fc"", ""appId"": ""68bba95e-e4f9-4942-b685-5014a1dea28a"", ""displayName"": ""INHARMAN-AP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7997,ENTRA,f0fa2750-e806-485d-ba95-271234b55446,SAP DD2 - MDG Sandbox,SAP DD2 - MDG Sandbox,1,Application,,"{""id"": ""f0fa2750-e806-485d-ba95-271234b55446"", ""appId"": ""7db48727-3c22-4554-8242-f1e5b60487b5"", ""displayName"": ""SAP DD2 - MDG Sandbox"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7998,ENTRA,f0ff14c1-e65e-4594-9e35-8ebab95e717c,USFLMIA-WW02,USFLMIA-WW02,1,ManagedIdentity,,"{""id"": ""f0ff14c1-e65e-4594-9e35-8ebab95e717c"", ""appId"": ""bb85eff3-b507-4a2f-b196-ae0348f20c65"", ""displayName"": ""USFLMIA-WW02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7999,ENTRA,f10bbd99-4cdb-459a-98cf-05d225a84dcd,Capgemini ServiceNow_Test,Capgemini ServiceNow_Test,1,Application,,"{""id"": ""f10bbd99-4cdb-459a-98cf-05d225a84dcd"", ""appId"": ""257013c4-0167-405b-a811-1b8f6e0c99eb"", ""displayName"": ""Capgemini ServiceNow_Test"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8000,ENTRA,f10f0664-0011-445a-8685-d92e500fe64b,ZonalMove-MC-9c706b0c-2a88-4131-b716-639503a713cc,ZonalMove-MC-9c706b0c-2a88-4131-b716-639503a713cc,1,ManagedIdentity,,"{""id"": ""f10f0664-0011-445a-8685-d92e500fe64b"", ""appId"": ""ff4b7efe-5ddf-4710-9a89-dfc0771ead58"", ""displayName"": ""ZonalMove-MC-9c706b0c-2a88-4131-b716-639503a713cc"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8001,ENTRA,f10f19bf-dc8d-4021-8e56-a0badd892d4c,0317-10034446MBAGMPIC-Tomasz_Write Access,0317-10034446MBAGMPIC-Tomasz_Write Access,1,Legacy,,"{""id"": ""f10f19bf-dc8d-4021-8e56-a0badd892d4c"", ""appId"": ""21e1aba8-f0fd-41d8-8da9-3850e0f77f30"", ""displayName"": ""0317-10034446MBAGMPIC-Tomasz_Write Access"", ""accountEnabled"": true, ""servicePrincipalType"": ""Legacy"", ""tags"": []}",2026-06-11 19:29:40
8002,ENTRA,f117e0ce-971c-478d-89a6-d8b75a93b803,AZUREUW-FP006,AZUREUW-FP006,1,ManagedIdentity,,"{""id"": ""f117e0ce-971c-478d-89a6-d8b75a93b803"", ""appId"": ""edeed2e9-f8e1-4a63-94b8-ddba3933a5bb"", ""displayName"": ""AZUREUW-FP006"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8003,ENTRA,f11b1da3-c4d7-434d-9090-f26e3c8993e0,HNSBHAG-DB08,HNSBHAG-DB08,1,ManagedIdentity,,"{""id"": ""f11b1da3-c4d7-434d-9090-f26e3c8993e0"", ""appId"": ""40aea927-ca69-4090-b9c4-ddb05d304520"", ""displayName"": ""HNSBHAG-DB08"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8004,ENTRA,f11ee9bb-0976-49c4-9b46-b32d313c3a16,rpa-tst-automation,rpa-tst-automation,1,ManagedIdentity,,"{""id"": ""f11ee9bb-0976-49c4-9b46-b32d313c3a16"", ""appId"": ""7e96b764-f1ca-40b3-a236-078db3ab62b3"", ""displayName"": ""rpa-tst-automation"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8005,ENTRA,f124676d-f1e2-4ad2-af91-05b336fd1942,AWEUCP-TCAP03,AWEUCP-TCAP03,1,ManagedIdentity,,"{""id"": ""f124676d-f1e2-4ad2-af91-05b336fd1942"", ""appId"": ""3a41222e-1b47-4bc8-adb4-ccd316adef02"", ""displayName"": ""AWEUCP-TCAP03"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8006,ENTRA,f12a2cd3-9028-4b90-a878-1c9cf9d1ee67,Workflow,Workflow,1,Application,,"{""id"": ""f12a2cd3-9028-4b90-a878-1c9cf9d1ee67"", ""appId"": ""91781feb-3208-4428-99a7-34b3f5ee8bac"", ""displayName"": ""Workflow"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""a01e8951-7889-44a3-b996-53a0be5836c3""]}",2026-06-11 19:29:40
8007,ENTRA,f1335c03-3dde-4276-ac78-7f1d23e205a4,MATOPTM-AP12,MATOPTM-AP12,1,ManagedIdentity,,"{""id"": ""f1335c03-3dde-4276-ac78-7f1d23e205a4"", ""appId"": ""8df5524a-3242-4b65-9b0b-47810e7bf702"", ""displayName"": ""MATOPTM-AP12"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8008,ENTRA,f133f422-0a23-4175-9860-c716620a9ee8,MSAI Substrate Meeting Intelligence ,MSAI Substrate Meeting Intelligence ,1,Application,,"{""id"": ""f133f422-0a23-4175-9860-c716620a9ee8"", ""appId"": ""038187f5-ca69-4382-8c0b-8d87708d099f"", ""displayName"": ""MSAI Substrate Meeting Intelligence "", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8009,ENTRA,f140c814-f178-42bd-82ec-4bde01c14b3f,CamCard for Outlook,CamCard for Outlook,1,Application,,"{""id"": ""f140c814-f178-42bd-82ec-4bde01c14b3f"", ""appId"": ""60c86dd2-b3cf-4f89-9af6-ab1144465ac0"", ""displayName"": ""CamCard for Outlook"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""supportsConvergence:true"", ""availableToOtherTenants:true"", ""accessTokenVersion:1"", ""appModelVersion:2"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8010,ENTRA,f142194d-5140-4a8e-8fb9-6726fcc55d66,gitlabPoCServicePrincipal,gitlabPoCServicePrincipal,1,Application,,"{""id"": ""f142194d-5140-4a8e-8fb9-6726fcc55d66"", ""appId"": ""8a932cdf-e084-4698-8a62-e09e1b141839"", ""displayName"": ""gitlabPoCServicePrincipal"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8011,ENTRA,f14239fb-4a02-45ab-a97f-10723ff5f861,Sales Opportunity Agent - Account Research (Microsoft Copilot Studio),Sales Opportunity Agent - Account Research (Microsoft Copilot Studio),1,ServiceIdentity,,"{""@odata.type"": ""#microsoft.graph.agentIdentity"", ""id"": ""f14239fb-4a02-45ab-a97f-10723ff5f861"", ""appId"": ""f14239fb-4a02-45ab-a97f-10723ff5f861"", ""displayName"": ""Sales Opportunity Agent - Account Research (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""ServiceIdentity"", ""tags"": []}",2026-06-11 19:29:40
8012,ENTRA,f1809ba4-d098-49cd-9763-c65bb0924d94,PhishAlarm EWT US,PhishAlarm EWT US,1,Application,,"{""id"": ""f1809ba4-d098-49cd-9763-c65bb0924d94"", ""appId"": ""07163d0f-e49c-4dbf-b456-fd51c4b70d20"", ""displayName"": ""PhishAlarm EWT US"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8013,ENTRA,f182f116-9349-48fb-9c5c-e668911d48ee,USMIDET-AV-DC01,USMIDET-AV-DC01,1,ManagedIdentity,,"{""id"": ""f182f116-9349-48fb-9c5c-e668911d48ee"", ""appId"": ""598b9007-84fe-42c1-beff-2ff59a1b32c6"", ""displayName"": ""USMIDET-AV-DC01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8014,ENTRA,f199aa92-8f74-4b08-bde2-52bd982d6753,Bar Mateo - smacznie i tanio,Bar Mateo - smacznie i tanio,1,Application,,"{""id"": ""f199aa92-8f74-4b08-bde2-52bd982d6753"", ""appId"": ""568486a6-dc03-49d6-a7f1-dc80b54fb684"", ""displayName"": ""Bar Mateo - smacznie i tanio"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8015,ENTRA,f1a350b4-17e9-4a9b-b19b-7cfd0f21a6e5,USASHPWIFJP06M,USASHPWIFJP06M,1,ManagedIdentity,,"{""id"": ""f1a350b4-17e9-4a9b-b19b-7cfd0f21a6e5"", ""appId"": ""a1ad844d-c907-4785-b0a6-f1d4b6cccf8d"", ""displayName"": ""USASHPWIFJP06M"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8016,ENTRA,f1a83e49-51f9-4647-b6ee-16515410dfa5,Microsoft Teams AadSync,Microsoft Teams AadSync,1,Application,,"{""id"": ""f1a83e49-51f9-4647-b6ee-16515410dfa5"", ""appId"": ""62b732f7-fc71-40bc-b27d-35efcb0509de"", ""displayName"": ""Microsoft Teams AadSync"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8017,ENTRA,f1aa1c87-a687-45d2-b061-3e859eaab838,INMHPNE-VSA02,INMHPNE-VSA02,1,ManagedIdentity,,"{""id"": ""f1aa1c87-a687-45d2-b061-3e859eaab838"", ""appId"": ""a0e137fd-b3b9-4cf1-857e-930da716234f"", ""displayName"": ""INMHPNE-VSA02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8018,ENTRA,f1af9542-dd6e-4df8-a910-89158dd469c3,PPMI-powerpagesmanagedidentity-c1edf459-4150-4dbc-b22e-b518a86d64a0,PPMI-powerpagesmanagedidentity-c1edf459-4150-4dbc-b22e-b518a86d64a0,1,Application,,"{""id"": ""f1af9542-dd6e-4df8-a910-89158dd469c3"", ""appId"": ""0aa526e2-4b6e-4740-bd63-908a1f335db9"", ""displayName"": ""PPMI-powerpagesmanagedidentity-c1edf459-4150-4dbc-b22e-b518a86d64a0"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8019,ENTRA,f1c0491d-c9f5-4fc0-ad5b-c96c859cd379,AZAPP-IVMR7-00,AZAPP-IVMR7-00,1,ManagedIdentity,,"{""id"": ""f1c0491d-c9f5-4fc0-ad5b-c96c859cd379"", ""appId"": ""2caade85-18bb-496f-99b9-892e858d450e"", ""displayName"": ""AZAPP-IVMR7-00"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8020,ENTRA,f1c458d5-5f6b-47ad-a6be-9d76e7f8d403,unity-catalog-access-connector,unity-catalog-access-connector,1,ManagedIdentity,,"{""id"": ""f1c458d5-5f6b-47ad-a6be-9d76e7f8d403"", ""appId"": ""0f2749f8-9a9b-4b5a-ab61-338739042968"", ""displayName"": ""unity-catalog-access-connector"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8021,ENTRA,f1edfacf-3a69-4e6f-b8d0-144df9d06d56,Azure Cost Management XCloud,Azure Cost Management XCloud,1,Application,,"{""id"": ""f1edfacf-3a69-4e6f-b8d0-144df9d06d56"", ""appId"": ""3184af01-7a88-49e0-8b55-8ecdce0aa950"", ""displayName"": ""Azure Cost Management XCloud"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8022,ENTRA,f1f45654-a937-4d14-a4df-caa946fc583b,0106A2-Lukasz,0106A2-Lukasz,1,Legacy,,"{""id"": ""f1f45654-a937-4d14-a4df-caa946fc583b"", ""appId"": ""e7582c31-03b9-4576-93e2-b7b06fba1a09"", ""displayName"": ""0106A2-Lukasz"", ""accountEnabled"": true, ""servicePrincipalType"": ""Legacy"", ""tags"": []}",2026-06-11 19:29:40
8023,ENTRA,f1f9711d-533d-49ad-ae82-683f95196223,HolisTech,HolisTech,1,Application,,"{""id"": ""f1f9711d-533d-49ad-ae82-683f95196223"", ""appId"": ""7a45c418-81b2-40ad-82cd-8e0950943ab9"", ""displayName"": ""HolisTech"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8024,ENTRA,f1ff961a-d8ff-43ba-aba7-d6718f517125,ClickMeeting,ClickMeeting,1,Application,,"{""id"": ""f1ff961a-d8ff-43ba-aba7-d6718f517125"", ""appId"": ""f7a31685-d400-4de8-97e1-aff8766ab789"", ""displayName"": ""ClickMeeting"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8025,ENTRA,f204d527-e409-46f2-b47f-6dcf72c15958,AZNAEP-TABL004,AZNAEP-TABL004,1,ManagedIdentity,,"{""id"": ""f204d527-e409-46f2-b47f-6dcf72c15958"", ""appId"": ""2dd830ee-9e17-4d82-8763-73b1c38acba6"", ""displayName"": ""AZNAEP-TABL004"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8026,ENTRA,f209689d-f25d-428f-a8fc-034cab54edef,VPN Asia,VPN Asia,1,Application,,"{""id"": ""f209689d-f25d-428f-a8fc-034cab54edef"", ""appId"": ""5071cfb6-f72b-46ba-9028-cdf4ebca608d"", ""displayName"": ""VPN Asia"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""8adf8e6e-67b2-4cf2-a259-e3dc5476c621"", ""WindowsAzureActiveDirectoryGalleryApplicationNonPrimaryV1"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8027,ENTRA,f210133c-69c8-4dcf-9f08-edbf38bc79d8,Planview - ProjectPlace (Versigent),Planview - ProjectPlace (Versigent),1,Application,,"{""id"": ""f210133c-69c8-4dcf-9f08-edbf38bc79d8"", ""appId"": ""f9fe1e9a-0660-4334-a087-366857aabe28"", ""displayName"": ""Planview - ProjectPlace (Versigent)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8028,ENTRA,f21aeea7-fde0-4e4b-910e-e18dfd68b1cf,Dev_center,Dev_center,1,ManagedIdentity,,"{""id"": ""f21aeea7-fde0-4e4b-910e-e18dfd68b1cf"", ""appId"": ""32096cbc-d1d3-4c67-a03d-60ebdd2f95c0"", ""displayName"": ""Dev_center"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8029,ENTRA,f222fbe1-b39c-4601-b89f-fe5726cf60ad,AWAPSP-TCAP08,AWAPSP-TCAP08,1,ManagedIdentity,,"{""id"": ""f222fbe1-b39c-4601-b89f-fe5726cf60ad"", ""appId"": ""8de5be09-af6d-4ee6-bfa3-83dc312843c6"", ""displayName"": ""AWAPSP-TCAP08"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8030,ENTRA,f22a4dff-c28f-45df-af2b-04d78390934b,IEEE Xplore,IEEE Xplore,1,Application,,"{""id"": ""f22a4dff-c28f-45df-af2b-04d78390934b"", ""appId"": ""d942399f-4e51-41a5-839d-25beb933f0b7"", ""displayName"": ""IEEE Xplore"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8031,ENTRA,f23413b8-a0a2-4840-bb69-358dae9c91b3,CD PROJEKT S.A.,CD PROJEKT S.A.,1,Application,,"{""id"": ""f23413b8-a0a2-4840-bb69-358dae9c91b3"", ""appId"": ""80e4daba-e912-4299-a27e-848e3b7ffcba"", ""displayName"": ""CD PROJEKT S.A."", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8032,ENTRA,f23905b6-bef4-48cd-927a-e768257d9121,UserAssignedManagedIdentity,UserAssignedManagedIdentity,1,ManagedIdentity,,"{""id"": ""f23905b6-bef4-48cd-927a-e768257d9121"", ""appId"": ""b2db452b-dc9f-437e-a58b-7cad22196d81"", ""displayName"": ""UserAssignedManagedIdentity"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8033,ENTRA,f23bb201-b474-410a-a722-7e63ca51aa06,MATAN2-DB02,MATAN2-DB02,1,ManagedIdentity,,"{""id"": ""f23bb201-b474-410a-a722-7e63ca51aa06"", ""appId"": ""b52f04e1-623b-4b75-b344-d899b4d572d1"", ""displayName"": ""MATAN2-DB02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8034,ENTRA,f23d6cec-5d7c-4715-a798-308da35e63a5,MXVIC-AP04,MXVIC-AP04,1,ManagedIdentity,,"{""id"": ""f23d6cec-5d7c-4715-a798-308da35e63a5"", ""appId"": ""60a48dc5-27d9-43a3-81dc-1a12a0450757"", ""displayName"": ""MXVIC-AP04"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8035,ENTRA,f23ec383-e70b-441a-ad63-ac7f4d91ddb5,Adobe Identity Management (OIDC),Adobe Identity Management (OIDC),1,Application,,"{""id"": ""f23ec383-e70b-441a-ad63-ac7f4d91ddb5"", ""appId"": ""6aba272b-e383-44cd-8eda-34c66dfd9546"", ""displayName"": ""Adobe Identity Management (OIDC)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8036,ENTRA,f247e8e2-58ea-418c-8251-4f8beb77351a,Microsoft Substrate Management,Microsoft Substrate Management,1,Application,,"{""id"": ""f247e8e2-58ea-418c-8251-4f8beb77351a"", ""appId"": ""98db8bd6-0cc0-4e67-9de5-f187f1cd1b41"", ""displayName"": ""Microsoft Substrate Management"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8037,ENTRA,f254ca1c-dcdd-4742-988e-85391275d453,Office Shredding Service,Office Shredding Service,1,Application,,"{""id"": ""f254ca1c-dcdd-4742-988e-85391275d453"", ""appId"": ""b97b6bd4-a49f-4a0c-af18-af507d1da76c"", ""displayName"": ""Office Shredding Service"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8038,ENTRA,f256b39e-d899-4c88-85d8-08ddbda35a14,EUHUTAT-AP01,EUHUTAT-AP01,1,ManagedIdentity,,"{""id"": ""f256b39e-d899-4c88-85d8-08ddbda35a14"", ""appId"": ""4f0a428d-7cf3-4c0c-a39b-300b6b48c887"", ""displayName"": ""EUHUTAT-AP01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8039,ENTRA,f2570ff9-8c6d-455a-a85c-ed1cf2abafc9,CNSHAT-FP03,CNSHAT-FP03,1,ManagedIdentity,,"{""id"": ""f2570ff9-8c6d-455a-a85c-ed1cf2abafc9"", ""appId"": ""94971c15-47cb-430e-a522-b87ce1e6f8b8"", ""displayName"": ""CNSHAT-FP03"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8040,ENTRA,f257ab52-1c3f-4a5d-9e8c-45a940923a7e,Microsoft Remote Assist Backfill,Microsoft Remote Assist Backfill,1,Application,,"{""id"": ""f257ab52-1c3f-4a5d-9e8c-45a940923a7e"", ""appId"": ""99b7892d-c5be-4faf-8082-9aeea12affb5"", ""displayName"": ""Microsoft Remote Assist Backfill"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
8041,ENTRA,f25ac710-7c68-4572-9705-9797ab04d874,AZEWP-CXDB02,AZEWP-CXDB02,1,ManagedIdentity,,"{""id"": ""f25ac710-7c68-4572-9705-9797ab04d874"", ""appId"": ""630f8800-1ead-497e-9fd3-0c2e85923507"", ""displayName"": ""AZEWP-CXDB02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8042,ENTRA,f2742bc2-c664-4817-bd03-b932d90462b4,HNSBHAG-DB02,HNSBHAG-DB02,1,ManagedIdentity,,"{""id"": ""f2742bc2-c664-4817-bd03-b932d90462b4"", ""appId"": ""26c80b77-4900-4e25-a388-14783489a91e"", ""displayName"": ""HNSBHAG-DB02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8043,ENTRA,f274b719-f279-4896-926e-2bf5003eee90,USOHWAR-AP56,USOHWAR-AP56,1,ManagedIdentity,,"{""id"": ""f274b719-f279-4896-926e-2bf5003eee90"", ""appId"": ""afe428f3-21d2-49a4-999b-a5791e2a5dbc"", ""displayName"": ""USOHWAR-AP56"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
8044,ENTRA,f27c1031-4253-4d76-8be8-8b3a958c7193,run.events,run.events,1,Application,,"{""id"": ""f27c1031-4253-4d76-8be8-8b3a958c7193"", ""appId"": ""7b1eab0a-2e92-41ad-8800-ea860f3b093a"", ""displayName"": ""run.events"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
8045,ENTRA,f27fb61e-da6c-496f-a981-15f2be0c06de,Protection Center,Protection Center,1,Application,,"{""id"": ""f27fb61e-da6c-496f-a981-15f2be0c06de"", ""appId"": ""80ccca67-54bd-44ab-8625-4b79c4dc7775"", ""displayName"": ""Protection Center"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
